tòŋgúdáꜜ,[]
ɛ̀tígí,[]
ɗéːgàr,['Intransitive verb']
mérménꜜáːŋ,['Verb']
gúːgúɲꜜúnꜜ,['Verb']
mɛ̀lkí,[]
tònáː,[]
dòkìɗ,['Particle']
tìjɛ̀ːɗ,[]
ɓɔ̀,[]
ɟòː,[]
máŋk,[]
kɛ́kàr,['Adverb']
cɛ̌ːn,['personal pronoun']
ɗéːkꜜ,['Adverb']
dɛ́ːꜜkáːŋ,[]
kój,[]
dàkɛ́,['Verb']
tǎːr,[]
mɛ́ŋkà,[]
làŋírkíɗ,[]
ɗùŋéɗ,[]
tírjáꜜ,['Noun']
cìgɔ̀j,[]
kɔ́ːníjꜜáːŋ,[]
tònágê,['Verb']
nɛ́ŋk,[]
bírókàkà,[]
gòdèòŋk,['Noun']
ɲɔ́ːtꜜ,[]
càːdí,[]
tòŋá,[]
kìːgé,[]
tápáːɗáːnìː,['Verb']
à áːjɛ́rŋ,['Verb']
kànɛ̀ːrí,['Verb']
èkédꜜákꜜ,[]
íɗít,['Noun']
cìgégék,[]
làŋìr,[]
gáːlꜜínꜜ,['Verb']
ɟóːp,[]
mɛ́lcíꜜ,[]
cèːdí,[]
tí,['Verb']
dòːmɛ̂ːŋ,[]
làkɛ́,['Verb']
àrkíː,[]
ŋáːkꜜínꜜ,['Verb']
kómóɛ́ꜜ,['Noun']
cìn,[]
cèːdígꜜún,[]
mèjáɗꜜ,['Noun']
mèjáɗ,['Noun']
báŋìk,[]
bèːɗ,['Verb']
ɗírkíːꜜ,['Verb']
pròɟétꜜ,[]
pròjétꜜ,[]
rɛ́ːtꜜá,[]
cìgɔ́ːgɛ́ꜜ,[]
kàníːꜜ,['Verb']
ɔ̀cɔ́rꜜɔ́,[]
pìrèrɗíŋ,[]
kúcꜜú,"['Verb', 'Verb']"
ɓòkòkòt,['Verb']
káːr,['Verb']
ɲònìtàːkàgá,[]
púːríꜜ,[]
àrɛ́ː,[]
wòɟàk,[]
àgút òmôŋ,[]
gáːlánꜜ,['Verb']
kócɛ̀k,[]
ɔ́ɗɔ́kà,[]
wáːjɗíːꜜ,[]
gáː,[]
ɲɔ́ːt,[]
gàɓà,['Verb']
cìgɔ̀,[]
máɗ,['Noun']
táːpꜜtáːnák,[]
òm,['Quantifier']
kànínꜜ,['Verb']
ɗóːká,[]
cáːcɛ̀ːk rɔ́ríɗɛ́,[]
bàːlɗíːɗɛ̂,['Verb']
kɔ́ː,[]
ìn àːmɛ́,['Verb']
kúrꜜôjŋ,['Particle']
ɗìːrárkîɗ,['Verb']
ágáltíːr,['Noun']
gàkín,['Verb']
cìgè,[]
kɔ̌ːr,[]
áɲ,[]
tíjꜜkáːŋ,[]
ɓákìŋ,['Particle']
ɗéːgárꜜár,['Verb']
pàːr kúːꜜnɛ́,[]
kɔ̀ːníj,['Verb']
ɗɛ̀gɛ̀ɟík,[]
ɗǎmŋ,['Verb']
cìnǐŋ,[]
kɛ̀tɛ́,['Verb']
ŋàwítérꜜŋɔ́ŋk,[]
kùcúɗ,[]
cɛ́ːkìk,[]
nóːk,['Possessive pronoun']
bòːbɛ̀rk,[]
wìdêːr,['Verb']
céꜜ,[]
íɗíꜜ,[]
ríːɓérgé,[]
dɛ́ꜜ,[]
ɗégérꜜár,[]
ɛ́k,[]
gɛ̀ːnɛ́,[]
câk,[]
dɛ̌ntínꜜ,['Verb']
cáːɓꜜá,[]
kàjàárɛ,[]
kórtàn,['Noun']
bɔ́lɔ́ŋúrꜜkú,['Verb']
ícícꜜ táːnâk,[]
ìɟáːgɗíːꜜtík,[]
ánîːn,[]
àːmɛ̀t,"['Negative', 'Infinitive']"
kàtàmɛ́ɛ̀,[]
nóːkúk,[]
gèɓá,[]
ŋáːkìː,['Verb']
bóŋíɗꜜíŋ,[]
gâŋk,[]
àrkɛ́,[]
gàɓɛ́ː,[]
máɟáŋéːráꜜ,[]
cìnáːꜜnɛ̂,[]
àgɛ̀j,['Infinitive']
ɗɔ̀m,[]
ráŋ,['Noun']
déːgáràr,['Verb']
ɟìːtén,[]
ɟàrtíꜜ,['Noun']
ɓòkòtîːr,['Verb']
gèlèːwɛ̀r,[]
gɛ̀ːnà,[]
kɛ̂ːŋ,[]
dèjŋk,[]
ɗéːgáràrɗ,['Verb']
cìnɔ̀,['Relative pronoun']
ɔ̀gɔ́kɛ́,[]
ɓáŋkáːwrì,[]
ìcícɛ̀ cɛ̀ːgík,[]
ràkátɛ́ꜜ,['Noun']
tòná,[]
tòníɗínꜜ,[]
ŋàcákáwꜜkáːŋ,[]
ŋɔ́ɗúrgé,[]
ìntíná,[]
mɛ́nkꜜ,[]
ràŋ,[]
ɗɛ́ꜜ,[]
gúndɛ̌n,[]
ɓéɲ òmáltè,[]
bàːbɛ́ꜜ,[]
rɛ̀rár,['Verb']
náːkɛ́k,[]
cɛ̀kɔ́,[]
kòcíé,['Noun']
cìcɔ́ꜜ,[]
íɗítꜜík,['Noun']
gòpàn,[]
áːrn,['Cardinal numeral']
géꜜ,[]
nɛ́ːkɛ́,[]
kɛ́ːtꜜ,['Noun']
kúcù,[]
kùc,['Verb']
tòngé,[]
ìcícì,[]
tínâŋ,[]
càːkómáꜜ,['Noun']
kɛ̀ːɗíː,[]
rɛ̀ːrínꜜ,['Verb']
ìɟàːgík,"['Verb', 'Verb']"
tòŋk,[]
mérménáːrà,[]
wóːɗ,[]
mìlkìác,[]
cìnɔ̀j,[]
ɲéːwꜜúnꜜ,['Verb']
gàgédꜜíŋ,[]
ɗáɗámíꜜ,['Intransitive verb']
àbíàkôŋk,['Noun']
ɛ́ɛ́k,[]
cáːnꜜɛ́kɛ́ːk,[]
wɛ̀ngèːlátꜜágɛ̀,[]
kàtàmɛ̂,[]
ɗúkꜜ,['Noun']
bàrɛ̀r,[]
káŋk,['Particle']
ɔ́ːì,[]
rómîɗ,"['Adverb', 'Adverb']"
ɗègér,['Verb']
wárk,"['Noun', 'Noun', 'Noun', 'Noun']"
pèɟàráːŋ,[]
ŋɛ́ːwɛ́nꜜkáːŋ,[]
ɛ̀tɛ̀r,[]
máŋkírɛ́,[]
jòːsêp,[]
áːdíꜜ,['Infinitive']
ɗɔ̀kú,[]
Lɛ̀ːr,[]
tàjɛ́,['Verb']
tìmáːŋ,[]
táːrꜜák,[]
kómójɛ́ꜜ,['Noun']
óːlɛ́ꜜ,[]
ínꜜ kɛ́kàr,[]
ìn bèːdɛ́,['Verb']
àbíꜜákꜜ,['Noun']
tàkìk,['Adverb']
dɛ̀dɛ̀nà,[]
ŋàːrkí,"['Verb', 'Verb']"
áːwójɔ́n,['Infinitive']
ŋàwíːtér,[]
púːrꜜ,['Verb']
cáːpɛ́jꜜáːŋ,[]
rùːmé,['Verb']
tɔ́kíŋꜜ,[]
àɲ,[]
gòŋk,"['Possessive pronoun', 'Possessive pronoun', 'Possessive pronoun']"
kúcꜜúnꜜ,['Verb']
mèrmén,['Participle']
óltíír,[]
jòːsépíŋ,[]
cìnɛ̀kán,[]
àpèběrŋ,[]
làkín,[]
wàːwùj,['Noun']
íɟáːgénꜜtóŋk,['Noun']
éːt,['Interrogative pro-form']
kíɗì,[]
kúrój,['Noun']
kócùŋk,[]
àːjkà,['Negative']
ɟùmúrgé,['Verb']
ɟàwànák,[]
wɛ̀ŋgèlàwíɛ́ːk,[]
ɛ̀k,['Interrogative pro-form']
àrɛ̀,[]
ɗíꜜ,[]
ɓáŋkáwúrꜜáːŋ,[]
cěːnꜜ,[]
bìtàkík,['Verb']
kɛ̀gáːŋ,[]
gèbá,[]
gɛ̀ŋk,"['Possessive pronoun', 'Possessive pronoun', 'Possessive pronoun']"
nà,[]
òmóŋꜜ,['Cardinal numeral']
ìn bàdɛ́,['Verb']
òlá,['Noun']
àgòrgórŋ,[]
ɓátátꜜ,[]
bíróà,[]
èɲɛ̀ːráːŋ,[]
téːjɗíkìn,['Intransitive verb']
céŋk,['personal pronoun']
dòjâːŋk,[]
tápáːɗáːnꜜínꜜ,['Verb']
òbìkà,[]
làkìː,['Transitive verb']
tòŋgúɗáꜜ,[]
ɓá,['Particle']
túːkɛ́,['Verb']
dòːmɛ́dɛ́ꜜ,['Verb']
átó,[]
càcábɛ́,[]
átútúnɛ́ːkɛ̀,[]
èːɟɛ̀,['Noun']
pìdélàk,[]
mák,[]
cèːɗîŋ,[]
gúːgúɲꜜár,['Verb']
gàgíɗín,[]
gânk,[]
kíɗɛ́ꜜ báríŋ,[]
bèːbèːɗá,[]
ɓòŋɛ́ꜜ,[]
ìrkíŋ,['Verb']
ìndíákꜜ,[]
kúːnùn,[]
cìgɔ̀kɔ́,[]
cìnéné,[]
íɗì,['Noun']
kóllóɟɛ́r,['Verb']
wɛ̀jáːŋ,[]
tòróːꜜkáːŋ,[]
káːjòŋk,['Noun']
ɛ́ːk,[]
bèːbèːɗínꜜ,[]
ámɗúk,['Noun']
Kòɓǐr,[]
ɔ̀gɔ́,[]
ìɟáːgɗíːkì,[]
bàtákík,['Verb']
nɛ́ːkík,['Possessive pronoun']
tínéꜜ,[]
éːtá,['personal pronoun']
nɛ̀ːkìŋ,[]
ɲèːwú,['Verb']
màcáːpɛ́ꜜ,[]
cìnǐ,[]
ré,['Particle']
nâŋk,"['Possessive pronoun', 'Possessive pronoun', 'Possessive pronoun']"
ɗɛ̀nɗɛ́ːrꜜkáːŋ,[]
pìdélꜜákɛ́ꜜ,[]
kùr dér,[]
ŋàːrɗ,[]
lèjáːŋ,[]
ɗěːŋ,[]
éjꜜáːŋ,[]
nɛ́ːkɛ́kìk,[]
cɔ̂ːk,[]
nɛ́ːk,"['Possessive pronoun', 'Possessive pronoun', 'Particle']"
íɗítꜜ,['Noun']
ɗòːrúŋ,['Verb']
béɲ,[]
àːwǒjk,['Verb']
kéːjkúːnùn,['Verb']
kéɟkúːnùn,['Verb']
dɛ̀nɛ́nì,['Verb']
dùrìé,['Verb']
céːkɛ̀,[]
Máꜜ,['Adverbializer']
kàːrí,['Noun']
ɓɛ́ːɲɔ́ɛ́ꜜ,['Noun']
cèːt,[]
ɗàmɗú,['Verb']
gɛ̀gój,[]
tònùrnà,[]
kɛ̀ːɗí,[]
bádík,['Verb']
èːmɛ̀jáːŋ,[]
káwɗì,['Intransitive verb']
máɟáŋérꜜ,[]
nɛ́ːkíŋ,['Possessive pronoun']
kéːɟíꜜ,[]
rèːrí,[]
ɓàŋkàw,"['Adjective', 'Adjective']"
bòdíːkíːꜜ,[]
nɛ́ːkɛ́ꜜ,['Adverb']
cìgɛ́gɛ́ꜜ,[]
tàjɛ̀ːɗ,['Verb']
báːnꜜé,[]
kɔ̀bɛ̀òŋk,[]
áːbɛ́ːꜜkóŋk,[]
máɟáŋéːr gɛ̀ːnɛ́k,[]
cìnɔ́nɛ́,[]
ɛ́ꜜ,[]
tònátɔ́ꜜ,[]
kójnɔ́,[]
ɟíːtík,[]
tùrgùmíː,[]
jíːt,[]
díꜜ,"['Adverb', 'Particle', 'Particle']"
kì,['Adverb']
kɔ̀ɲí,[]
pɛ́ːní,['Noun']
cìnì,[]
dɛ́nɗí,"['Verb', 'Intransitive verb']"
ɓák,[]
ŋàːw,[]
gɔ́táꜜcɔ́,[]
tònúꜜ,['Verb']
òlà,['Noun']
cìtɛ́tîŋ,[]
báŋìà,[]
kɔ̀ɟú,['Verb']
ɲéjꜜáːŋ,[]
òláːt,[]
ŋáːwèŋ,[]
rɔ́mɛ́ꜜ,['Infinitive']
rɛ̀ːrɛ̀mɛ̀ɗŋɔ́ŋk,[]
cɔ̂,[]
wěː,['Particle']
rìɛ́ꜝ,['Verb']
èmè,['Noun']
nɛ́kɛ̀,[]
tìmírtꜜík,[]
kúrꜜój,['Noun']
ɗɛ̀pɛ́jìk,['Noun']
ɓɛ́ːɲɔ́,['Noun']
bòŋù,['Verb']
cǒːj,[]
táŋꜜ,['Noun']
téːjì,[]
málɗì,['Intransitive verb']
káːlt,['Noun']
nɛ́ːká,['Possessive pronoun']
bàːbújꜜ,[]
wàlágɛ́ꜜák,[]
ɟùmúrkɛ́ꜜ,[]
gíɗéːk,"['Noun', 'Noun']"
péːtákôŋk,[]
cácáꜜlɛ́áꜜ,['Noun']
bɔ̀dîːŋ,[]
dɛ́nɗíꜜkáꜜ,['Intransitive verb']
tùrgùmɛ̀,[]
ǐːnꜜ,['personal pronoun']
làŋkà,[]
ŋáːngáꜜ,[]
ríːɓɛ̂ːr,[]
kɛ́ ɗɔ̌m,[]
ŋàːr,['Verb']
tònìɗ,['Verb']
àgàlkúnꜜ,['Verb']
ìcígì cìgǐ,[]
kɛ̀ɗíꜜ,[]
jɛ́róm,['Noun']
màɟáŋá,[]
bàːlàɗík,['Verb']
nɛ́ːkáꜜ,['Possessive pronoun']
gúːgúɲꜜáꜜ,['Verb']
dàːmk,[]
àːmúk,['Verb']
ɓátát,[]
eː́kêːrk,[]
làk,['Verb']
èːɟɛ̀ːk,['Noun']
dàràːɛ́ːk,[]
áɲꜜkɔ́ŋk,[]
tɛ́ːnàn,['Coordinating conjunction']
rɛ̀ːráꜜ,['Verb']
tòníɗíŋk,[]
càlóːꜜkáːŋ,[]
pròɟɛ́t,[]
cìnéːnê,[]
cìnɛ̀kík,['Demonstrative']
gàːmú,['Verb']
ɗɛ̀pɛ́ꜜ,['Noun']
cìnéːnákꜜán,[]
gàmbéléàk,[]
ŋàː,['Verb']
ɓɔ̀rɛ́,"['Noun', 'Noun']"
ɗàmáːŋ,[]
ɗɛ́gɛ́gɛ́rí,[]
lɛ̀ːrǎːŋ,[]
góːpꜜáːŋ,[]
ɓɔ́ːkáːꜜŋɔ́ŋk,[]
báláꜜ,['Adjective']
wóːɗàk,[]
ɓóːɗórꜜáːŋ,[]
ɓólátúːrꜜúɛ́,[]
bèːdík,['Verb']
ɓàrtɛ̀ːt,"['Negative', 'Infinitive']"
pìrɛ́,[]
ɔ́ːtɛ́á,[]
ɲéːwǐːr,[]
kócɛ̀kík,[]
kéːcíɛ̀ːk,[]
móːmónꜜáːŋ,[]
ɟèmɛ̀ːk,[]
gòdèː,[]
gódéjká,[]
gúnꜜ,['Particle']
nɛ̀ːkɛ̀,['Adverb']
bàrɛ́r,[]
dàkínkɔ́ːꜜtá,[]
tònúrgéꜜ,['Verb']
táꜜ,['personal pronoun']
mùkérgé,['Verb']
lòkòːcún,[]
tèːjíꜜ,['Verb']
béáꜜ,['Noun']
bájbìl,[]
ɟóːpꜜ,['Noun']
téːjá,['Verb']
kàŋkálóꜜ,"['Noun', 'Noun', 'Noun']"
kóllóɟꜜáꜜ,['Verb']
gɔ́ːtáꜜ,[]
kɛ́ntɛ́ːkɛ̀,[]
gáːŋk,['Possessive pronoun']
kɔ̂ŋk,[]
wònòjɛ́ꜜ,[]
gɛ́ːŋk,['Possessive pronoun']
gójꜜ,[]
kó,['Particle']
kɛ́ɗɔ̀mk,[]
gàmbélɛ́k,[]
ɓɛ́ːlɛ́rk,[]
tàɗápúꜜ,['Noun']
cúːmíꜜ,['Noun']
wɔ̀ːwɔ́ɟúk,[]
kɔ̀ːwáːŋ,[]
mèntánꜜkáːŋ,[]
àrìn,[]
òmóŋ,['Cardinal numeral']
ɟàrtǐː,['Noun']
dɛ́nɗì,['Verb']
bócɛ́,"['Infinitive', 'Negative']"
àtá,[]
ɗóːkꜜ,[]
ín,[]
kɛ́jn,[]
ŋùːlɗì,"['Verb', 'Intransitive verb']"
gɔ̀rɔ́,[]
ɟéːmɛ́k,[]
ɔ̀gɔ́kꜜ,[]
Làkɛ́ꜜ,[]
cìcéꜜ nɛ́ːkɛ́ꜜ,[]
ɓéɲ,['Noun']
tíríáꜜ,[]
lɛ,['Coordinating conjunction']
kí,"['Auxiliary', 'Auxiliary']"
kàtàmɛ́,['Noun']
ádá,[]
ɗìːràrkí,['Verb']
ìːník,[]
cáːk,[]
àːwòjáːŋ,[]
ɓàrtɛ́ŋ,['Verb']
ɲéːwꜜáꜜ,['Verb']
kòːŋáːŋ,[]
mèdɛ̀ɛ́,['Verb']
ɓɔ́kâːŋ,[]
gùːgúɲ,['Verb']
tònáꜜ,['Verb']
kíꜜ,[]
gɔ̀gɔ̀jáːŋ,[]
gàmbéléꜜák,[]
né,[]
gà kúːꜜnɛ́ cɛ̀gà,[]
àéːkêːr,[]
ɗáɗámí,['Verb']
tɔ́kóɲ,['Noun']
ɗɛ́,[]
rɔ́ːríꜜɛ̂ːŋ,['Intransitive verb']
ɓòkòɗìkínkɔ́rè,[]
èːt,['personal pronoun']
tínáꜜ,['personal pronoun']
múːɟíꜜɛ́ꜜ,"['Noun', 'Noun']"
díːltà,[]
pàːr kún ɗɛ́,[]
wèríꜜ,[]
páːnꜜíá,[]
kɔ̀ː,['Adverb']
Dɔːc,[]
àrìː,[]
átéːŋk,[]
ɗúmáːtꜜ,['Noun']
gíjꜜáːŋ,[]
ɓòkòtú,"['Verb', 'Verb']"
làkɛ̀,['Verb']
àdɛ̀ràt,[]
tèkèr,[]
ŋàwítìː,[]
pɔ̀ːjáːŋ,[]
cɛ̀ːŋ,[]
tɔ́ntɔ́mꜜáːŋ,[]
kɔ́ːníɔ́nꜜ,[]
pìríꜜ,[]
dèíŋk,[]
ɓùːrèːɗ,[]
nòmɛ́,['Verb']
wáːcíɛ́ꜜ,['Noun']
ɗégérꜜáːŋ,[]
tòníːꜜ,[]
còlàk,['Preposition']
kɛ̀ːɗín,[]
càːnáꜜ,[]
ŋɔ́ɗɔ́cɛ̀,[]
dɛ̀nɛ́ːtꜜárŋ,[]
íɗí,['Noun']
tá,['personal pronoun']
mùkéːɗìŋ,[]
ìn bìtàkɛ́,['Verb']
ɟàrtìàkɔ́ŋk,[]
gɛ̀ːnɛ́ꜜ,[]
ǎr,['Verb']
rɔ̀gɛ̀r,[]
ká,[]
bàkàɲkà,"['Infinitive', 'Negative']"
ìn àːdìɗìkɛ́,['Verb']
gɛ́tɛ́ɲ,['Noun']
ɓáːjꜜkáːŋ,[]
gàɓɛ́ːꜜ,[]
kàːrìòŋk,['Noun']
cɛ̀ːn,['personal pronoun']
tònú,['Verb']
ɟùmùrúntá,[]
kèwkéwꜜkáːŋ,[]
ágáltóŋk,"['Noun', 'Noun']"
ɓàːráːŋ,[]
lòkòːcá,[]
lákíꜜ,['Participle']
èːŋáɗîr,['Verb']
nɛ́ːkɛ̂,['Determiner']
ɓɔ̀rɛ̂ːŋ,[]
ètéŋkꜜ,['personal pronoun']
wɛ́j,['Noun']
dégéràr ɛ́ːkík,[]
cɛ̀kɛ́,[]
réːrꜜáːŋ,"['Intransitive verb', 'Intransitive verb']"
tònúnà,[]
gɛ̀,[]
kárkárꜜáːŋ,[]
pɔ̀ːcíːꜜ,['Verb']
ɓòkóːrján,['Noun']
àgút,['Complementizer']
cìnɔ́náꜜ,[]
tàmàrɛ̀rkí,[]
ɓɔ̀lɔ́ːrꜜɛ́ːk,[]
nɛ̂ŋk,"['Possessive pronoun', 'Possessive pronoun', 'Possessive pronoun']"
tɔ̀mpɔ̀l,[]
kègèːɟ,[]
ɲòlɲólꜜkáːŋ,[]
ɲɔ́ːɗá,[]
dòkúɗéꜜ,['Verb']
ɗíːrírꜜí,[]
lɛ̂ːrk,[]
jôː,[]
jòwɛ́ːɗꜜŋɔ́ŋk,[]
tɔ́ːmɔ́kꜜ,[]
àtù,[]
rɔ́ːríâːŋ,['Transitive verb']
tàwáːwɛ́ːk,"['Proper Noun', 'Noun']"
ɓèːcɛ́,[]
ìn bòjcìɛ́,['Verb']
rɔ́ːríjꜜáːŋ,[]
wóɗáꜜ,[]
rɔ́ríɗɛ́,[]
ɓòkòtùr,[]
mùké,[]
ɓàlkì,"['Transitive verb', 'Transitive verb']"
gòròː,[]
bòŋágêːɗ,[]
gòːrɛ́,[]
láláŋ,['Noun']
dɛ̀nɛ̀r,['Verb']
àːwòjɛ̀t,['Negative']
ìcígì,[]
kɛ́ːnꜜ,"['Noun', 'Noun']"
táːrꜜákꜜ,['Noun']
gìɗéː,"['Noun', 'Noun']"
réríŋ,[]
éːkéːrɛ̀,['Adverb']
tùɟìɗíːɗî,[]
éːtà,['Noun']
ɗùŋɛ́ɗ,['Noun']
éméj,[]
dɛ̀nín,[]
kúcíːtàɟíːꜜ,[]
kàːmáːŋ,[]
làkà,['Verb']
dɛ̀nɛ̂ːr,['Verb']
Mártà,"['Proper Noun', 'Proper Noun']"
cèːdíꜜ,[]
tìs,[]
kéːt,['Noun']
péːtík,['Noun']
nɛ́ːkɛ́k,[]
cɔ̀k,[]
gúnꜜɔ́,[]
máꜜ,"['Adverbializer', 'Adverbializer', 'Conjunction', 'Coordinating conjunction']"
mɛ̀lkíŋ,[]
tápáːɗáːnꜜáꜜ,['Verb']
nɛ̀ːkɛ́ꜜ,['Determiner']
àmárɛ̂ːkɛ̀,[]
tìm,['Verb']
gájít,[]
ɗɛ́à,[]
àmbàbɛ̀r,[]
cìnáːnɛ́ꜜ,[]
ɗùŋɛ́ɗík,['Noun']
tògìkòŋk,['Noun']
ɗégérîː,[]
ɓɔ̀rɛ́ː,[]
mòːɟákík,['Intransitive verb']
àːɗíːꜜkáːŋ,['Verb']
cɔ̀kɔ́n,['Adjective']
làːráːŋ,[]
ɔ́ːtɛ̀,['Noun']
tàpàːɗàːní,['Verb']
kàːráːŋ,[]
bócúk,['Verb']
dòːmɛ́,[]
báláŋòŋk,[]
nàːkɛ̀,[]
dákɛ́ɗàk,[]
ɗɛ̀pɛ́j,['Noun']
dɔ̀ːc,['Adverb']
júmój,[]
pìré,[]
rìɛ́ꜜ,['Verb']
ɗɛ̀jɛ́k,[]
ŋèdák,[]
ɓàŋkàwkàːt,['Participle']
èːŋàɗáːŋ,[]
cɔ̀lírꜜkáːŋ,[]
dɛ̀nɛ̀,['Verb']
kɔ̀ŋkù,['Determiner']
mókòrɛ́,[]
lɛ̀ːkɛ̀,['Adverb']
tàːpɛ̌r,[]
ɓólátúːrꜜùɛ̀kòŋk,[]
ɗɛ́ːgáꜜcɔ́,[]
ŋɔ́ɗɔ́ꜜ,['Noun']
épcón,[]
tàk,['Noun']
kóːmúc,['Noun']
làŋkì,[]
làtù,['Transitive verb']
cìnéːnáꜜ,[]
gɔ́áꜜcɔ́ꜜ,[]
kànɛ̀r,['Verb']
pàːrá,['Infinitive']
wár,['Noun']
ɗúk,['Noun']
wɔ̀ːwɔ̀ɟúk,[]
wóːrù,['Verb']
èpàːjáːŋ,[]
béákàk,['Noun']
ɓòkóːrjánt,[]
ŋàːráꜜ,['Verb']
bàrɛ̀ɗ,[]
kóː,[]
ìɟàːg,['Verb']
làŋíɗéꜜ,[]
bòjcǐːk,['Verb']
cɛ̀ː,[]
tɔ̂n,['Noun']
táːr,['Noun']
tɔ́ːmɔ́k,['Noun']
mɛ́lɛ́ꜜ,[]
dɛ̀nɛ̂r,['Verb']
tɛ́mk,['Adjective']
wèːtàkáːŋ,[]
làtùkàrì,[]
gòdɛ̀ɛ́,[]
òmáltèk,[]
ɓòkòtù,['Verb']
dòːmɛ́ŋ,[]
bɔ́lɔ́ŋúrkáꜜ,['Verb']
tònùrgéꜜ,['Verb']
kànɛ́,['Verb']
ɗɔ̀kù,[]
ìɟáːgìr,[]
màlɛ́,"['Transitive verb', 'Transitive verb']"
nàŋk,['Possessive pronoun']
làŋkáꜜ,['Verb']
àrínꜜ,['Verb']
jògúkúɗꜜ,['Participle']
cèːdîk,[]
ɔ́ŋk,[]
mérménì,[]
tòníɗá,[]
tàwáːwɛ̂ː,"['Proper Noun', 'Proper Noun']"
kòpúlꜜkáːŋ,[]
À,['Coordinating conjunction']
kɛ̌,[]
dàːm,[]
kàwɛ́,"['Transitive verb', 'Transitive verb']"
dòrtóːꜜkáːŋ,[]
kòɟùtù,[]
àːjɛ́ŋ,['Verb']
kúrójꜜɛ́ꜜ,"['Noun', 'Noun']"
óːjɛ̀r,[]
dɛ̀nɛ́ɗíŋk,[]
tɛ̂ːn,[]
tòngéꜜ,['Verb']
làŋɛ́ꜜ,[]
kúcí,[]
ɟùmùráːŋ,[]
tì,[]
àgáltꜜ,['Noun']
tólɛ́ːɗꜜík,[]
kɛ̀ːɗínꜜ,['Verb']
àːɗìːkà,['Infinitive']
kànáꜜ,['Verb']
ɓáŋkáːwrúꜜŋɔ́ŋk,[]
ìn bàkáɲꜜkɛ́,['Verb']
ŋùːlá,[]
kùràk,['Intransitive verb']
ɗùk,['Noun']
ríːɓákún,[]
dɛ́ná,[]
àːdà,['Verb']
ŋárótówꜜáːŋ,[]
nɔ̀kój,[]
wɛ̀kɛ́ːrꜜáːŋ,['Verb']
ɟàrtìà,['Noun']
ɓàŋkáw,['Verb']
cɛ́ŋk,['personal pronoun']
àtí,['personal pronoun']
pàːrírkúnɗɔ́ꜜ,[]
kɔ́ŋkúk,['Determiner']
cáːkꜜ,[]
máɗꜜkɔ́ŋkúŋ,[]
tòŋgéꜜ,"['Verb', 'Verb', 'Infinitive']"
ɲɛ́ːɗà,[]
càː,"['Adverbializer', 'Adverb']"
gòpɛ̀,['Noun']
nɛ̀ː,[]
ɓàŋkàwkà,['Noun']
rɔ́ríát,[]
tàmàːrɛ̀r,[]
gɔ́ꜜkɔ́ ɛ̀tɛ̀r,[]
měːŋ,['Verb']
kɛ́nɔ̀,[]
ɓòkóːrjántáꜜ,[]
gùbìɲít,[]
dòdóːꜜkáːŋ,[]
tòníːꜜtáꜜ,[]
àŋàŋk,"['Cardinal numeral', 'Cardinal numeral', 'Cardinal numeral']"
ɗóːkúŋk,[]
ŋàːrí,[]
ɗúnɗè,['Noun']
máɟáŋéːráꜜ gɛ́ːná,[]
cèːnîŋ,[]
pìrík,[]
ìːnɛ̀,[]
àŋàn,['Cardinal numeral']
tín,['personal pronoun']
ŋáːkꜜáꜜ,[]
áːdí,['Infinitive']
èmé,[]
cák,[]
gàmbélɛ́àk,[]
kómójêːr,[]
ŋàːrár,['Verb']
cèːgíŋ,[]
kɛ́ɗɔ̀m,['Adverb']
ɛ̀mɛ́cáŋ,[]
kɔ̀ŋk,['Particle']
